"";"twitter_ids"
"98";"1443936816114044930"
"99";"1443288833362173968"
"100";"1440951450880851969"
"101";"1440929473260670977"
"102";"1345020269698625538"
"103";"1344589477327548416"
"104";"1344289146249076738"
"105";"1342139037239431169"
"106";"1341789015519989763"
"107";"1341683653626236930"
"108";"1341394465097920517"
"109";"1341084931762622467"
"110";"1341084305385279488"
"111";"1341083814873993217"
"112";"1341034521018429441"
"113";"1341004458201915398"
"114";"1340751217887244291"
"115";"1340388482494181377"
"116";"1339573190989889536"
"117";"1339200171893288967"
"118";"1338491361914462209"
"119";"1359770465745702915"
"120";"1359479158338904064"
"121";"1358770535853875204"
"122";"1358341244066357251"
"123";"1358340036756983817"
"124";"1356985082620366849"
"125";"1356703243976511497"
"126";"1356665870232215552"
"127";"1356597979126390787"
"128";"1356566151267045377"
"129";"1356303951742836736"
"130";"1356219972444446720"
"131";"1355090527159537665"
"132";"1354703302483697666"
"133";"1354489809381810184"
"134";"1354363817258586112"
"135";"1354038695012261889"
"136";"1353641468716576769"
"137";"1353639316656947200"
"138";"1353626900116201475"
"139";"1353394158283624448"
"140";"1353385268645134336"
"141";"1353044522821951491"
"142";"1352304819403419648"
"143";"1352303354505003008"
"144";"1351935120580751360"
"145";"1351814161236447233"
"146";"1351808967119413249"
"147";"1351178028299284484"
"148";"1350888208977059841"
"149";"1350874251499335684"
"150";"1350827862509674496"
"151";"1350762976341581824"
"152";"1349805512880238592"
"153";"1349719345476362242"
"154";"1349680608633647104"
"155";"1349276361232420864"
"156";"1349271318890508288"
"157";"1349026011774595076"
"158";"1349009412988526592"
"159";"1348920781603016709"
"160";"1348695612397670402"
"161";"1348695457090981893"
"162";"1347990190560858117"
"163";"1347549511992938502"
"164";"1347125855844249603"
"165";"1347118156502999043"
"166";"1346844602528129026"
"167";"1346797912483901440"
"168";"1346467052865785859"
"169";"1346420300452405251"
"170";"1369323555884855303"
"171";"1369012172727197705"
"172";"1368962984098299912"
"173";"1368821804521955329"
"174";"1366780119201775617"
"175";"1366642490925801472"
"176";"1365623676876558344"
"177";"1364851731327287297"
"178";"1364851728437436417"
"179";"1364551283823230978"
"180";"1364551282548211716"
"181";"1364493356110385153"
"182";"1363962323623424004"
"183";"1363541389557043201"
"184";"1362686362152038400"
"185";"1362287602179723266"
"186";"1361975593634566149"
"187";"1361960437739364354"
"188";"1361932035514904577"
"189";"1361582053322616838"
"190";"1359937566414426117"
"191";"1359815962338463744"
"192";"1382990881964355585"
"193";"1382320084501286913"
"194";"1382303132072480768"
"195";"1381673955283636230"
"196";"1381667187455365122"
"197";"1380484631338876930"
"198";"1380477055108780032"
"199";"1379654163706093569"
"200";"1379358580571275266"
"201";"1379107011955154953"
"202";"1377572140682215424"
"203";"1377539747560701955"
"204";"1377502928991305728"
"205";"1376847009794170882"
"206";"1376826283074711555"
"207";"1375001422790545414"
"208";"1374696499825799177"
"209";"1374371906711777291"
"210";"1374289954302464005"
"211";"1374021037583695878"
"212";"1373991661009825806"
"213";"1372926690863808514"
"214";"1372814115677335554"
"215";"1372569623791550466"
"216";"1372556440414609409"
"217";"1372498242815066117"
"218";"1372418121831739392"
"219";"1372097792919896070"
"220";"1371804113600704514"
"221";"1371702341896912897"
"222";"1371428101289304064"
"223";"1370018343206277125"
"224";"1369907550905335808"
"225";"1369579012847206402"
"226";"1392068680301883395"
"227";"1392052610795024386"
"228";"1391441478761734151"
"229";"1391302342708977664"
"230";"1390604586772275202"
"231";"1390177282266963968"
"232";"1389985228438048768"
"233";"1389968972674699264"
"234";"1389914327273164800"
"235";"1389879182600060928"
"236";"1389468362238005250"
"237";"1389117865824079872"
"238";"1388890097219686402"
"239";"1388480038614491136"
"240";"1388176059191934976"
"241";"1388097637627408387"
"242";"1388065522974068740"
"243";"1387821068530880513"
"244";"1387676515106795521"
"245";"1387428743891795969"
"246";"1387402206148767749"
"247";"1385584717647470596"
"248";"1385584435014295553"
"249";"1385546636789694464"
"250";"1385527453909651457"
"251";"1385270015172165639"
"252";"1385184280264024064"
"253";"1385107814427865088"
"254";"1384924503667511298"
"255";"1384874226168078341"
"256";"1384844198575235078"
"257";"1383149143351308289"
"258";"1407384339063713805"
"259";"1407336146351366145"
"260";"1407335024555347980"
"261";"1407323492937240577"
"262";"1407246835664801794"
"263";"1406936372221460480"
"264";"1405054918348640256"
"265";"1404807568627798024"
"266";"1404705251991687174"
"267";"1404537827854065672"
"268";"1403032296169652230"
"269";"1403011951249264641"
"270";"1402994266838736899"
"271";"1402889220272820229"
"272";"1402340018098737156"
"273";"1402276448312999951"
"274";"1401857788775735296"
"275";"1401827984957394948"
"276";"1401290377915731978"
"277";"1401216934537052160"
"278";"1401069984512724993"
"279";"1400725970882109442"
"280";"1399640219503190016"
"281";"1399384928446517249"
"282";"1399350371877855233"
"283";"1399008953359638528"
"284";"1398311785292238854"
"285";"1398230344621563905"
"286";"1397909999926398983"
"287";"1397831862664503297"
"288";"1397829882579668992"
"289";"1397496532480430081"
"290";"1397460478733991938"
"291";"1397170629779070976"
"292";"1396897656115539968"
"293";"1396753044906389511"
"294";"1396732646277910535"
"295";"1396554341809639426"
"296";"1396530434662670336"
"297";"1396494716313690114"
"298";"1396489393343537153"
"299";"1396489356802764807"
"300";"1396489054544441344"
"301";"1396489001645838348"
"302";"1396482751029825542"
"303";"1396463140548849672"
"304";"1396444774622760963"
"305";"1396429477404725251"
"306";"1396073649262796809"
"307";"1395730307224154114"
"308";"1395697354725109762"
"309";"1395389069325180933"
"310";"1395336775401418752"
"311";"1395317385607983106"
"312";"1395316479755706372"
"313";"1394660030272745478"
"314";"1394223214226722817"
"315";"1393186446647889930"
"316";"1393146535903432704"
"317";"1393138665942102019"
"318";"1418588792995336192"
"319";"1418312401359888384"
"320";"1418310820166082565"
"321";"1417363115021307904"
"322";"1412756343673475072"
"323";"1412342686682652673"
"324";"1410932434980511746"
"325";"1410159899435311106"
"326";"1410151991221932035"
"327";"1409888120775004165"
"328";"1409480088907882501"
"329";"1408480273378037762"
"330";"1408404838908678151"
"331";"1440709526416609282"
"332";"1439827383348076545"
"333";"1439513774126403584"
"334";"1439513671877767170"
"335";"1438583199278551049"
"336";"1438300551092056066"
"337";"1438153740117323782"
"338";"1438051741098987527"
"339";"1437821836423749632"
"340";"1437805594753306625"
"341";"1437791657072726035"
"342";"1437783759949082635"
"343";"1437712651816157184"
"344";"1437522567980589060"
"345";"1436701895574409218"
"346";"1435980661588910080"
"347";"1435897195308490752"
"348";"1435624780833689614"
"349";"1435552151770746880"
"350";"1435144858495295493"
"351";"1434853772392554507"
"352";"1434204349744439307"
"353";"1434204298292994048"
"354";"1433706786297630739"
"355";"1433706665392713728"
"356";"1433706478003703834"
"357";"1433704626004578311"
"358";"1433481775146311681"
"359";"1433476996797980673"
"360";"1433396854272704520"
"361";"1432665299359252482"
"362";"1430473272433516547"
"363";"1430175669011496969"
"364";"1429704281570033668"
"365";"1429012183984246784"
"366";"1428325125309571073"
"367";"1427961121760231426"
"368";"1427937819721351176"
"369";"1426175433079500800"
"370";"1424771960060489735"
"371";"1423676858235826182"
"372";"1423310484200165380"
"373";"1421441002468937735"
"374";"1421206206086107138"
"375";"1420745949052227591"
"376";"1453773597378588677"
"377";"1453773581360504838"
"378";"1453310404537487366"
"379";"1453087564047523840"
"380";"1452945878885576718"
"381";"1451885824723795969"
"382";"1451845938335686657"
"383";"1451810867578818562"
"384";"1451596937891745793"
"385";"1451492208419368968"
"386";"1450035108531130373"
"387";"1449043333842616326"
"388";"1449011285740376065"
"389";"1448309841894809600"
"390";"1447637196517920771"
"391";"1446164193498042370"
"392";"1446110870061268995"
"393";"1446110702989578240"
"394";"1446110435866939400"
"395";"1446065377675517955"
"396";"1445823674842374145"
"397";"1445758050011254794"
"398";"1445694992664596483"
"399";"1445503712345006080"
"400";"1445440991788511233"
"401";"1445421839900160008"
"402";"1445417234810159108"
"403";"1445321827082031109"
"404";"1443955031900831749"
"405";"1443622731073921026"
"406";"1443498040665456642"
"407";"1443101966675087363"
"408";"1443101771287703553"
"409";"1442740695454949376"
"410";"1442726306240778240"
"411";"1442496904252755980"
"412";"1441455752816697344"
"413";"1441101321034027012"
"414";"1440972316230434819"
"415";"1469712683826098182"
"416";"1469712372218667012"
"417";"1468291449909399558"
"418";"1467119851231756297"
"419";"1466460903474352139"
"420";"1465743426603868165"
"421";"1464310750634250241"
"422";"1464240894232739844"
"423";"1463391749959786496"
"424";"1461376463400226826"
"425";"1461376197997342720"
"426";"1460283219933286413"
"427";"1458081186350346252"
"428";"1457782527398060040"
"429";"1457710156091990023"
"430";"1455448372354109440"
"431";"1333015267195179009"
"432";"1330986493989580802"
"433";"1327282445884993537"
"434";"1346105913304895488"
"435";"1345052680734048257"
"436";"1341784316934836224"
"437";"1340218756916756480"
"438";"1339962661644152832"
"439";"1339188813051129856"
"440";"1337441058083508224"
"441";"1337378968543129600"
"442";"1359623299039457280"
"443";"1358892751874633732"
"444";"1357746974687178756"
"445";"1357741625318010880"
"446";"1357370642945957889"
"447";"1357034172771090433"
"448";"1356579716648558597"
"449";"1354830195929149446"
"450";"1354581754259124226"
"451";"1354218821788315648"
"452";"1353455577222045698"
"453";"1352350609337417729"
"454";"1351649431226085378"
"455";"1351267979191873544"
"456";"1350848568232456201"
"457";"1350045285913915393"
"458";"1349466817241165825"
"459";"1349380963881594882"
"460";"1349352559924928517"
"461";"1349002980738146315"
"462";"1348989054726057992"
"463";"1348737716188569608"
"464";"1347568162666143747"
"465";"1347143580666781696"
"466";"1369406175192702980"
"467";"1368175196503433221"
"468";"1368169520532193282"
"469";"1366900083334217731"
"470";"1365755991153860608"
"471";"1364311675751591937"
"472";"1364303168834850818"
"473";"1363081287314079744"
"474";"1362885912074596358"
"475";"1362884879432757249"
"476";"1361643318095011840"
"477";"1361637683274129408"
"478";"1361630847569436673"
"479";"1361456703288401924"
"480";"1360251921127378944"
"481";"1359913431135117314"
"482";"1382464890703581187"
"483";"1382421606400724996"
"484";"1382414471608549379"
"485";"1380876560652251139"
"486";"1380865212132245509"
"487";"1380204719738662913"
"488";"1379911408847032325"
"489";"1378113963276300291"
"490";"1377330398548611074"
"491";"1377143233935929344"
"492";"1374483611475271693"
"493";"1374479321901854724"
"494";"1373026859840065539"
"495";"1373017989445001217"
"496";"1372630146906267648"
"497";"1372330459796017152"
"498";"1370723630397726723"
"499";"1370722853860085763"
"500";"1369954338165161987"
"501";"1369735429218525187"
"502";"1391104727941791748"
"503";"1390730529335615492"
"504";"1390726057234509828"
"505";"1390334522026303489"
"506";"1388942788868415490"
"507";"1388211425802346502"
"508";"1387528197735161858"
"509";"1385716364527214593"
"510";"1384577104373760001"
"511";"1384423129175502851"
"512";"1407756052377001986"
"513";"1405615363576971265"
"514";"1405580185727029249"
"515";"1404695519004401664"
"516";"1404341308643233793"
"517";"1403422727294402561"
"518";"1402715286143393793"
"519";"1399853485819056129"
"520";"1399838872343810053"
"521";"1399437887071035405"
"522";"1398045829181681670"
"523";"1396927165325889540"
"524";"1396719072369328128"
"525";"1395791719778721793"
"526";"1395149529419296770"
"527";"1393630813980348418"
"528";"1393264751489257473"
"529";"1392578975420014592"
"530";"1419001569006206977"
"531";"1417939635465080832"
"532";"1417220279932182529"
"533";"1415736229648343044"
"534";"1415043496420028418"
"535";"1413973176929902593"
"536";"1413887937331269638"
"537";"1413546725592244227"
"538";"1413183260549595140"
"539";"1413115195799519238"
"540";"1412308919603630081"
"541";"1410658843202367489"
"542";"1410376813025583106"
"543";"1410290983435214851"
"544";"1440637686201520132"
"545";"1440320225644146688"
"546";"1440205649837658123"
"547";"1438817240388935690"
"548";"1438610557461049345"
"549";"1437391226718859265"
"550";"1436455505652850709"
"551";"1435278427418923013"
"552";"1434143984939683845"
"553";"1433552324224446500"
"554";"1433162070619574279"
"555";"1432758350157131777"
"556";"1432355018317905920"
"557";"1431552733409128448"
"558";"1431199570705494018"
"559";"1431197718886686724"
"560";"1431187121243623426"
"561";"1430939719022567432"
"562";"1430606812114558978"
"563";"1430482232309915651"
"564";"1430248649297125382"
"565";"1430219769484124167"
"566";"1430152464590852104"
"567";"1429898473831387136"
"568";"1429784804434845699"
"569";"1428766359131934720"
"570";"1428418385176563716"
"571";"1428411162694230026"
"572";"1428100299860979716"
"573";"1427537969943097345"
"574";"1425873391970570251"
"575";"1425868079024775174"
"576";"1425115807588274178"
"577";"1423680603640242184"
"578";"1423678188442501126"
"579";"1423311215762231297"
"580";"1422940362755149828"
"581";"1421462626563919878"
"582";"1421169580957913089"
"583";"1453705781782712326"
"584";"1453700433780805634"
"585";"1453677969331863553"
"586";"1453603238519971842"
"587";"1453362508950028290"
"588";"1453281212647321607"
"589";"1453246326758596612"
"590";"1453244669614301187"
"591";"1451473171635388416"
"592";"1451458086275801090"
"593";"1451229426428137473"
"594";"1450787102568890368"
"595";"1450739833173954561"
"596";"1450709883704184832"
"597";"1450426635203792898"
"598";"1450377030315429890"
"599";"1450372979574120450"
"600";"1448167815320588293"
"601";"1446461813818863616"
"602";"1445747857776992256"
"603";"1444197741563875332"
"604";"1443877158150197260"
"605";"1443628640772796417"
"606";"1442488589359718404"
"607";"1442444915166879745"
"608";"1441385116635381761"
"609";"1441375447393075206"
"610";"1440932694788124674"
"611";"1471496258028138504"
"612";"1471442500682452992"
"613";"1471403490824138752"
"614";"1471399876059705344"
"615";"1471392124822343682"
"616";"1470847021330448395"
"617";"1470841025732165635"
"618";"1470668238925320195"
"619";"1470649921120485381"
"620";"1470610745893261312"
"621";"1469949525225881600"
"622";"1469604270639140869"
"623";"1468862040328622084"
"624";"1468607794936958982"
"625";"1468597766179987468"
"626";"1468538293788811266"
"627";"1468185890258313220"
"628";"1468129592179363842"
"629";"1468080869344792577"
"630";"1467850194091921412"
"631";"1466466464974704647"
"632";"1466387792506896390"
"633";"1465675442506063874"
"634";"1464146790643605507"
"635";"1463906589648297992"
"636";"1463485748942888962"
"637";"1463448734784700421"
"638";"1463175558246936586"
"639";"1463126562837045251"
"640";"1463040051353468928"
"641";"1461660766705180674"
"642";"1461282656650514443"
"643";"1460625753209458689"
"644";"1460522585452654598"
"645";"1459172631563972613"
"646";"1459128967093436447"
"647";"1458758810093424641"
"648";"1458732402847666179"
"649";"1458111609268809728"
"650";"1458048872597573635"
"651";"1457758265408901133"
"652";"1457751553792741383"
"653";"1456200652909162498"
"654";"1456167626422591491"
"655";"1455828570065055744"
"656";"1454826544279474181"
"657";"1333480813267197953"
"658";"1333479662664740870"
"659";"1331349547998736389"
"660";"1328091771763560449"
"661";"1327591686172782594"
"662";"1340657507866447872"
"663";"1340657104869335043"
"664";"1339745319169495040"
"665";"1359778567106756609"
"666";"1359768758424895489"
"667";"1359765910563807235"
"668";"1358470772658962439"
"669";"1358470317736423426"
"670";"1358468994232176646"
"671";"1358468600965783554"
"672";"1358468461966602240"
"673";"1357328874699382784"
"674";"1355875137892077570"
"675";"1351423031080611841"
"676";"1350910936790523905"
"677";"1350908955250339841"
"678";"1350907994792472578"
"679";"1350857711869702151"
"680";"1350856779371081729"
"681";"1350856487648833538"
"682";"1350852843062915085"
"683";"1350846077763801089"
"684";"1350845093037617154"
"685";"1350843351478771713"
"686";"1350843231605575680"
"687";"1350842337774219268"
"688";"1350408039250223104"
"689";"1349737163349348352"
"690";"1348250998322692097"
"691";"1367866816148672518"
"692";"1367865074728206338"
"693";"1367634999231528963"
"694";"1366758243792523265"
"695";"1366385159881261058"
"696";"1366382920076779527"
"697";"1366380071657865218"
"698";"1366360091583250433"
"699";"1362295212865912833"
"700";"1362294488534814721"
"701";"1361735842927169544"
"702";"1360968495387803648"
"703";"1360259141126791168"
"704";"1376267279168634886"
"705";"1376267051187191814"
"706";"1369919109375344643"
"707";"1387117877015334912"
"708";"1404343682770391046"
"709";"1404334691143098368"
"710";"1400326943736741889"
"711";"1398785701735546880"
"712";"1417493204400840720"
"713";"1417423286129119271"
"714";"1417421107662049280"
"715";"1417085569008652294"
"716";"1416056525907443717"
"717";"1415999399638020098"
"718";"1415998594709078018"
"719";"1413820230128766976"
"720";"1413818041490714626"
"721";"1413570524660346885"
"722";"1412315179082305537"
"723";"1438623149642469378"
"724";"1438623105186942984"
"725";"1438622991341006853"
"726";"1438498692965670915"
"727";"1438498348378460166"
"728";"1438498298348724225"
"729";"1438498137694294019"
"730";"1434930454508015617"
"731";"1434097405293649924"
"732";"1433799266561101825"
"733";"1433798628850769926"
"734";"1429709289829150720"
"735";"1427190248275066883"
"736";"1425494356530712577"
"737";"1425492756957380608"
"738";"1423890449861861381"
"739";"1423889342389530625"
"740";"1423372957859164165"
"741";"1423369398526660608"
"742";"1452904331133526024"
"743";"1452903567124320256"
"744";"1452903095348957185"
"745";"1452902720474648578"
"746";"1451097174515781635"
"747";"1451096965094256641"
"748";"1450715680685314048"
"749";"1450713902799638535"
"750";"1448980665630957569"
"751";"1448862700503773207"
"752";"1448862425353236486"
"753";"1448861921885761542"
"754";"1443827553161072642"
"755";"1443827415327911939"
"756";"1443827358113411099"
"757";"1443827098825732102"
"758";"1443647794586308608"
"759";"1469374992974495749"
"760";"1468214568837079040"
"761";"1466658879618441218"
"762";"1466657694107021316"
"763";"1462315364235235329"
"764";"1462315325215625216"
"765";"1461982360698855429"
"766";"1461584524681175040"
"767";"1461584387171143682"
"768";"1461583711183507459"
"769";"1461582913724686346"
"770";"1461262703809507328"
"771";"1461262458392350724"
"772";"1457390483416797193"
"773";"1455198679003017219"
"774";"1455197866167787528"
"775";"1453957317691461637"
"776";"1453957141581107208"
"777";"1453957052502446083"
"778";"1357974844642574337"
"779";"1353022045152489473"
"780";"1346931711771373569"
"781";"1364186977386582016"
"782";"1362151902847336449"
"783";"1362128358755205123"
"784";"1380542437563715584"
"785";"1376503233879887877"
"786";"1374376274852900870"
"787";"1391865824969900033"
"788";"1390708770645368832"
"789";"1385681204104605699"
"790";"1385681163142959105"
"791";"1401904065525829635"
"792";"1398276813131034625"
"793";"1392525950202568705"
"794";"1410305624865447936"
"795";"1410296370871873537"
"796";"1438442714337615874"
"797";"1438264347613188099"
"798";"1438236144945278984"
"799";"1437348917105074177"
"800";"1421454127838679042"
"801";"1461632582140018697"
"802";"1461630759937134599"
"803";"1461452921321803780"
"804";"1461266922662768649"
"805";"1461266294414659588"
"806";"1331715475353595904"
"807";"1331295942390280192"
"808";"1331231762773585928"
"809";"1331222848573218817"
"810";"1331178402607456256"
"811";"1330998345503023107"
"812";"1330077528564903942"
"813";"1330040673173696513"
"814";"1329671172242464768"
"815";"1329670900485074945"
"816";"1329670623023538179"
"817";"1329435711406288899"
"818";"1329407877484843009"
"819";"1329367326546911232"
"820";"1329366888321835008"
"821";"1328984784698290176"
"822";"1328984170534752259"
"823";"1328978612696059905"
"824";"1328787571451830273"
"825";"1328114919489871874"
"826";"1328114514122985472"
"827";"1328105515524780039"
"828";"1327394060986966018"
"829";"1327349508158742531"
"830";"1327349412813811715"
"831";"1327339549954076674"
"832";"1344162029335162880"
"833";"1342019240757497856"
"834";"1341789821036072961"
"835";"1341770907182919680"
"836";"1341740105300635649"
"837";"1341414524738564098"
"838";"1341412083682979842"
"839";"1341288896848650240"
"840";"1341157958898634752"
"841";"1341157734364930048"
"842";"1341073701819789317"
"843";"1339444102551748608"
"844";"1339443919583653888"
"845";"1339443334843142144"
"846";"1339270994792427521"
"847";"1339269029098377217"
"848";"1339268392356896768"
"849";"1339246432692432896"
"850";"1339201183207067650"
"851";"1339201074994024451"
"852";"1339157222539005952"
"853";"1338816722338521088"
"854";"1338770965875003393"
"855";"1338770697691295744"
"856";"1338737498365845505"
"857";"1337380999500599300"
"858";"1337353234474819584"
"859";"1337025059496595457"
"860";"1336742779469373447"
"861";"1336302699583836160"
"862";"1336255727191650305"
"863";"1336252273996009472"
"864";"1335979257194045441"
"865";"1335978971163406336"
"866";"1335978926389137408"
"867";"1334905492674654211"
"868";"1334905473980620800"
"869";"1334905320867557376"
"870";"1334889199447789572"
"871";"1334873424536154113"
"872";"1334197379705298944"
"873";"1334197334700412930"
"874";"1359585162581970949"
"875";"1359584923087175688"
"876";"1359584365047595008"
"877";"1359584100970098693"
"878";"1359583529269624835"
"879";"1359581646551400450"
"880";"1359580864255057923"
"881";"1359546979202826241"
"882";"1359521133503123456"
"883";"1359502026787459073"
"884";"1359501346618171403"
"885";"1359211254477434883"
"886";"1359211215155834881"
"887";"1358375666073423872"
"888";"1358352476659974145"
"889";"1358352430145150976"
"890";"1358352343948005381"
"891";"1358352329058189314"
"892";"1358352319478439936"
"893";"1358352314373931009"
"894";"1358352285366165504"
"895";"1358352283373862913"
"896";"1358351793294565379"
"897";"1358348362924388352"
"898";"1358348199262576643"
"899";"1358347829706686465"
"900";"1358007785980649472"
"901";"1358007506606452736"
"902";"1357810663092084739"
"903";"1357729017806409732"
"904";"1357729003914866688"
"905";"1357728951188287488"
"906";"1357728822796423168"
"907";"1357728781172097027"
"908";"1357728689497243648"
"909";"1357728626964393984"
"910";"1357728446072373248"
"911";"1357686236161400833"
"912";"1357685700511092738"
"913";"1357587750116093958"
"914";"1357419755964137480"
"915";"1357419673227264004"
"916";"1357419055494356997"
"917";"1357418996065312771"
"918";"1357418903870259202"
"919";"1357418765500231687"
"920";"1357418675066859521"
"921";"1357418589846913024"
"922";"1357327632371695618"
"923";"1357313455821307905"
"924";"1357310335317901313"
"925";"1357272510040068096"
"926";"1357272370071887872"
"927";"1357031102209265670"
"928";"1357030517758132226"
"929";"1356971996857458689"
"930";"1356731442466852864"
"931";"1356729074387976196"
"932";"1356706193683730435"
"933";"1356681870201786368"
"934";"1356653558859321344"
"935";"1356653469097205760"
"936";"1356653360783491074"
"937";"1356098762960232449"
"938";"1356098192073510915"
"939";"1356097906625798145"
"940";"1356097557118803969"
"941";"1356097284291899392"
"942";"1356097230437015554"
"943";"1356097101302820866"
"944";"1355947001691709441"
"945";"1355946863195811842"
"946";"1355946648183197698"
"947";"1355115998739890176"
"948";"1355036060603076610"
"949";"1355021255582298112"
"950";"1355021214738219009"
"951";"1354470318925033473"
"952";"1354470279041462276"
"953";"1354470227321434115"
"954";"1354470196929581058"
"955";"1354470161030504450"
"956";"1354470039538315264"
"957";"1354469795459194887"
"958";"1354469760902299652"
"959";"1354102699839664131"
"960";"1354096361252257799"
"961";"1353980796906983425"
"962";"1353976455470997504"
"963";"1353976351921999873"
"964";"1353328603925274627"
"965";"1353328387784372225"
"966";"1353328123408998405"
"967";"1353118994098745354"
"968";"1353017652495720448"
"969";"1352702186006962176"
"970";"1352701805101199361"
"971";"1352701483360378880"
"972";"1352701079599853570"
"973";"1352621088912650242"
"974";"1352620791582633984"
"975";"1352534650607050752"
"976";"1352534519996444674"
"977";"1352534411150057472"
"978";"1352532773169455106"
"979";"1352489246335111169"
"980";"1352489043116896256"
"981";"1352488993875750913"
"982";"1352479366073221125"
"983";"1352479340706062337"
"984";"1352318490435317760"
"985";"1352316700218294272"
"986";"1352315795481763841"
"987";"1351857857944297472"
"988";"1351224636374208513"
"989";"1351224595018342419"
"990";"1351224482426478603"
"991";"1351224368064573441"
"992";"1351195170235154435"
"993";"1351194762221654019"
"994";"1351043445821997059"
"995";"1351043289651290114"
"996";"1350774772427350017"
"997";"1350538356208365568"
"998";"1350479618466320386"
"999";"1350479607292686342"
"1000";"1350479527290540032"
"1001";"1350478936275345410"
"1002";"1350409686072389634"
"1003";"1350124498322907136"
"1004";"1350103814305685504"
"1005";"1350099891683536897"
"1006";"1349761956475973642"
"1007";"1349413790996197385"
"1008";"1349412881595559936"
"1009";"1349412769406267392"
"1010";"1349412731292680194"
"1011";"1349412615102091265"
"1012";"1349411934291062792"
"1013";"1349411827030106114"
"1014";"1349411673589870592"
"1015";"1349411197544779776"
"1016";"1348969407742173184"
"1017";"1347584576089157633"
"1018";"1347584496552587266"
"1019";"1347584428478967808"
"1020";"1347486514859618306"
"1021";"1347486435134337024"
"1022";"1347479527329554432"
"1023";"1347106941923975168"
"1024";"1346941815786778633"
"1025";"1346796504346980353"
"1026";"1346719376377049089"
"1027";"1346707555729465344"
"1028";"1369335306877538319"
"1029";"1369205090700124166"
"1030";"1369160450651328513"
"1031";"1369159734675312643"
"1032";"1369159696767156225"
"1033";"1368823636786823173"
"1034";"1368823317365456896"
"1035";"1368101939020525570"
"1036";"1368101856979738632"
"1037";"1368101684401045507"
"1038";"1368101605468471297"
"1039";"1367721808561070084"
"1040";"1367366563842715649"
"1041";"1367366310691282945"
"1042";"1367181144358273036"
"1043";"1367180418303352839"
"1044";"1367180342713548801"
"1045";"1367168852132589569"
"1046";"1367168163201351684"
"1047";"1367168132553601027"
"1048";"1367167730017837068"
"1049";"1367167642428190723"
"1050";"1367167587176570889"
"1051";"1367167521485381635"
"1052";"1367167278995943431"
"1053";"1367167038242881539"
"1054";"1366788847439384589"
"1055";"1366788499114967048"
"1056";"1366768730273890309"
"1057";"1366767578698428417"
"1058";"1366717283054342145"
"1059";"1366717225919537152"
"1060";"1366717078963683333"
"1061";"1366494678883987458"
"1062";"1366494562605289479"
"1063";"1366412263717011465"
"1064";"1366395106358685696"
"1065";"1366394946081685505"
"1066";"1366339851835084801"
"1067";"1366294465397338115"
"1068";"1366287683350392834"
"1069";"1366110257307615233"
